,image_path,id
0,/root/autodl-tmp/GUIE-data/art/a_A_Sunday_Afternoon_on_the_Island_of_La_Grande_Jatte/1.1200px-a_sunday_on_la_grande_jatte2c_georges_seurat2c_1884.jpg,0
1,/root/autodl-tmp/GUIE-data/art/a_A_Sunday_Afternoon_on_the_Island_of_La_Grande_Jatte/10.88dd05b152aa39ebefe7b89eafd5ffbf.jpg,0
2,/root/autodl-tmp/GUIE-data/art/a_A_Sunday_Afternoon_on_the_Island_of_La_Grande_Jatte/11.hdc746e53580145158590427ba8e1678ca_503x.jpg,0
3,/root/autodl-tmp/GUIE-data/art/a_A_Sunday_Afternoon_on_the_Island_of_La_Grande_Jatte/12.a8729b5d4a62965e304bbcc2c1386789.jpg,0
4,/root/autodl-tmp/GUIE-data/art/a_A_Sunday_Afternoon_on_the_Island_of_La_Grande_Jatte/13.45406693504_c432d91349_b.jpg,0
5,/root/autodl-tmp/GUIE-data/art/a_A_Sunday_Afternoon_on_the_Island_of_La_Grande_Jatte/14.sd_23_landscape.jpg,0
6,/root/autodl-tmp/GUIE-data/art/a_A_Sunday_Afternoon_on_the_Island_of_La_Grande_Jatte/15.a-sunday-afternoon-on-the-island-of-la-grande-jatte-detail.jpg,0
7,/root/autodl-tmp/GUIE-data/art/a_A_Sunday_Afternoon_on_the_Island_of_La_Grande_Jatte/16.the-seamstress-or-sunday-at-the-grande-jatte-study-for-a-sunday-afternoon-on-the-island-of-la-1886.jpglarge.jpg,0
8,/root/autodl-tmp/GUIE-data/art/a_A_Sunday_Afternoon_on_the_Island_of_La_Grande_Jatte/17.40315161.jpg,0
9,/root/autodl-tmp/GUIE-data/art/a_A_Sunday_Afternoon_on_the_Island_of_La_Grande_Jatte/18.2283092x.jpg,0
10,/root/autodl-tmp/GUIE-data/art/a_A_Sunday_Afternoon_on_the_Island_of_La_Grande_Jatte/19.seurat-a-sunday-afternoon-on-the-island-of-la-grande-jatte-1000-pcs-museum_eqagbce.jpg,0
